playerId,fullName,menuName,nationality,birthDate,height,weight,handCode,positionCode,number,teamId
8479338,Markus Niemelainen,Markus Niemelainen,FIN,1998-06-08,77,200,L,D,80,22
8478906,Markus Nutivaara,Markus Nutivaara,FIN,1994-06-06,73,187,L,D,77,28
8483546,Marshall Rifai,Marshall Rifai,CAN,1998-03-16,74,211,L,D,83,10
8481569,Marshall Warren,Marshall Warren,USA,2001-04-20,71,195,L,D,41,2
8462047,Martin Biron,Martin Biron,CAN,1977-08-15,74,186,L,G,43,3
8455710,Martin Brodeur,Martin Brodeur,CAN,1972-05-06,74,220,L,G,30,19
8468064,Martin Erat,Martin Erat,CZE,1981-08-29,72,196,L,R,10,53
8480796,Martin Fehervary,Martin Fehervary,SVK,1999-10-06,74,215,L,D,42,15
8476924,Martin Frk,Martin Frk,CZE,1993-10-05,73,210,R,R,93,20
8471691,Martin Hanzal,Martin Hanzal,CZE,1987-02-20,78,230,L,C,40,25
8467899,Martin Havlat,Martin Havlat,CZE,1981-04-19,74,210,L,R,29,19
8474889,Martin Jones,Martin Jones,CAN,1990-01-10,77,203,L,G,31,10
8480822,Martin Kaut,Martin Kaut,CZE,1999-10-02,74,190,R,R,87,28
8475716,Martin Marincin,Martin Marincin,SVK,1992-02-18,77,217,L,D,52,10
8480039,Martin Necas,Martin Necas,CZE,1999-01-15,75,195,R,C,88,21
8481028,Martin Pospisil,Martin Pospisil,SVK,1999-11-19,74,173,L,C,76,20
8466378,Martin St. Louis,Martin St. Louis,CAN,1975-06-18,68,180,L,R,26,3
8470366,Martin St. Pierre,Martin St. Pierre,CAN,1983-08-11,69,188,L,C,57,8
8464967,Marty Reasoner,Marty Reasoner,USA,1977-02-26,73,197,L,C,16,2
8460612,Marty Turco,Marty Turco,CAN,1975-08-13,71,184,L,G,1,6
8478891,Mason Appleton,Mason Appleton,USA,1996-01-15,74,196,R,C,22,17
8477419,Mason Geertsen,Mason Geertsen,CAN,1995-04-19,76,231,L,L,55,7
8482511,Mason Lohrei,Mason Lohrei,USA,2001-01-17,77,218,L,D,6,6
8478975,Mason Marchment,Mason Marchment,CAN,1995-06-18,77,212,L,L,17,29
8482745,Mason McTavish,Mason McTavish,CAN,2003-01-30,73,219,L,C,23,24
8481462,Mason Morelli,Mason Morelli,USA,1996-02-01,72,208,L,L,11,54
8471664,Mason Raymond,Mason Raymond,CAN,1985-09-17,73,179,L,L,39,24
8479972,Mason Shaw,Mason Shaw,CAN,1998-11-03,70,184,L,C,23,52
8475162,Mat Clark,Mat Clark,USA,1990-10-17,75,225,R,D,5,21
8481712,Matej Blümel,Matej Blümel,CZE,2000-05-31,72,202,L,R,13,6
8478445,Mathew Barzal,Mathew Barzal,CAN,1997-05-26,73,186,R,C,13,2
8476856,Mathew Dumba,Mathew Dumba,CAN,1994-07-25,72,191,R,D,24,5
8482240,Mathias Brome,Mathias Brome,SWE,1994-07-29,72,183,L,L,86,17
8468463,Mathieu Darche,Mathieu Darche,CAN,1976-11-26,73,215,L,L,52,8
8464999,Mathieu Garon,Mathieu Garon,CAN,1978-01-09,73,198,R,G,32,14
8478472,Mathieu Joseph,Mathieu Joseph,CAN,1997-02-09,73,189,L,R,71,19
8479671,Mathieu Olivier,Mathieu Olivier,USA,1997-02-11,73,232,R,R,24,29
8473618,Mathieu Perreault,Mathieu Perreault,CAN,1988-01-05,70,189,L,C,85,8
8470804,Mathieu Roy,Mathieu Roy,CAN,1983-08-10,74,210,R,D,7,14
8481711,Matias Maccelli,Matias Maccelli,FIN,2000-10-14,71,187,L,L,63,10
8480162,Matiss Kivlenieks,Matiss Kivlenieks,LVA,1996-08-26,74,183,L,G,80,29
8475692,Mats Zuccarello,Mats Zuccarello,NOR,1987-09-01,68,181,L,R,36,30
8473944,Matt Anderson,Matt Anderson,USA,1982-10-31,71,195,R,R,12,1
8474749,Matt Bartkowski,Matt Bartkowski,USA,1988-06-04,73,201,L,D,44,30
8473492,Matt Beleskey,Matt Beleskey,CAN,1988-06-07,72,207,L,L,39,3
8481557,Matt Boldy,Matt Boldy,USA,2001-04-05,74,201,L,L,12,30
8465059,Matt Bradley,Matt Bradley,CAN,1978-06-13,75,200,R,R,22,13
8474685,Matt Calvert,Matt Calvert,CAN,1989-12-24,71,186,L,L,11,21
8477836,Matt Carey,Matt Carey,CAN,1992-02-28,72,189,L,L,25,16
8467931,Matt Carkner,Matt Carkner,CAN,1980-11-03,77,229,R,D,7,2
8470640,Matt Carle,Matt Carle,USA,1984-09-25,72,197,L,D,25,18
8465951,Matt Cooke,Matt Cooke,CAN,1978-09-07,71,216,L,L,24,30
8482679,Matt Coronato,Matt Coronato,USA,2002-11-14,70,183,R,R,27,20
8464989,Matt Cullen,Matt Cullen,USA,1976-11-02,73,202,L,C,7,5
8471851,Matt D'Agostini,Matt D'Agostini,CAN,1986-10-23,72,198,R,R,27,7
8474659,Matt Donovan,Matt Donovan,USA,1990-05-09,73,205,L,D,46,18
8475168,Matt Duchene,Matt Duchene,CAN,1991-01-16,71,211,L,C,95,25
8470018,Matt Ellis,Matt Ellis,CAN,1981-08-31,72,208,L,L,37,7
8475671,Matt Fraser,Matt Fraser,CAN,1990-05-20,75,206,L,R,NA,16
8474192,Matt Frattin,Matt Frattin,CAN,1988-01-03,72,205,R,R,39,9
8475118,Matt Gilroy,Matt Gilroy,USA,1984-07-20,73,199,R,D,97,13
8470121,Matt Greene,Matt Greene,USA,1983-05-13,75,236,R,D,2,26
8476891,Matt Grzelcyk,Matt Grzelcyk,USA,1994-01-05,70,180,L,D,48,16
8475252,Matt Hackett,Matt Hackett,CAN,1990-03-07,74,179,L,G,31,24
8474094,Matt Halischuk,Matt Halischuk,CAN,1988-06-01,72,180,R,R,15,52
8468611,Matt Hendricks,Matt Hendricks,USA,1981-06-17,72,211,L,C,15,52
8471436,Matt Hunwick,Matt Hunwick,USA,1985-05-21,71,194,L,D,48,7
8475625,Matt Irwin,Matt Irwin,CAN,1987-11-29,74,200,L,D,52,23
8471719,Matt Kassian,Matt Kassian,CAN,1986-10-28,76,240,L,L,28,9
8482641,Matt Kiersted,Matt Kiersted,USA,1998-04-14,72,182,L,D,26,30
8477228,Matt Lindblad,Matt Lindblad,USA,1990-03-23,71,193,L,C,NA,3
8478371,Matt Lorito,Matt Lorito,CAN,1990-07-03,69,171,L,R,37,10
8479644,Matt Luff,Matt Luff,CAN,1997-05-05,75,219,R,R,39,19
8474709,Matt Martin,Matt Martin,CAN,1989-05-08,75,215,L,L,17,2
8470852,Matt Moulson,Matt Moulson,CAN,1983-11-01,73,203,L,L,NA,7
8476899,Matt Murray,Matt Murray 1,CAN,1994-05-25,77,220,L,G,30,55
8483575,Matt Murray,Matt Murray 2,CAN,1998-02-02,73,196,L,G,32,18
8476442,Matt Nieto,Matt Nieto,USA,1992-11-05,71,189,L,L,83,5
8471702,Matt Niskanen,Matt Niskanen,USA,1986-12-06,73,203,R,D,15,4
8471700,Matt Pelech,Matt Pelech,CAN,1987-09-04,76,230,R,R,42,28
8476477,Matt Puempel,Matt Puempel,CAN,1993-01-24,73,201,L,L,54,17
8476177,Matt Read,Matt Read,CAN,1986-06-14,70,188,R,R,10,30
8482460,Matt Rempe,Matt Rempe,CAN,2002-06-29,81,261,R,C,73,3
8478911,Matt Roy,Matt Roy,USA,1995-03-01,74,220,R,D,3,15
8483512,Matt Savoie,Matt Savoie,CAN,2004-01-01,70,179,R,C,22,22
8470162,Matt Stajan,Matt Stajan,CAN,1983-12-19,73,195,L,C,18,20
8481737,Matt Stienburg,Matt Stienburg,CAN,2000-10-07,73,182,R,C,36,21
8475060,Matt Taormina,Matt Taormina,USA,1986-10-20,70,188,L,D,51,20
8476807,Matt Tennyson,Matt Tennyson,USA,1990-04-23,74,205,R,D,7,18
8477035,Matt Tomkins,Matt Tomkins,CAN,1994-06-19,76,191,L,G,90,22
8480191,Matt Villalta,Matt Villalta,CAN,1999-06-03,75,190,L,G,31,68
8467408,Matt Walker,Matt Walker,CAN,1980-04-07,76,215,R,D,8,4
8471821,Matt Watkins,Matt Watkins,CAN,1986-11-22,70,181,L,R,50,15
8476988,Matthew Benning,Matthew Benning,CAN,1994-05-25,73,220,R,D,33,10
8483158,Matthew Berlin,Matthew Berlin,CAN,1998-01-20,75,205,L,G,NA,22
8478146,Matthew Highmore,Matthew Highmore,CAN,1996-02-27,71,192,L,C,20,2
8482516,Matthew Kessel,Matthew Kessel,USA,2000-06-23,75,212,R,D,51,19
8482720,Matthew Knies,Matthew Knies,USA,2002-10-17,75,232,L,L,23,10
8475395,Matthew Konan,Matthew Konan,USA,1991-09-03,76,186,L,D,34,4
8468695,Matthew Lombardi,Matthew Lombardi,CAN,1982-03-18,71,195,L,C,18,3
8478559,Matthew O'Connor,Matthew O'Connor,CAN,1992-02-14,78,205,L,G,NA,18
8476285,Matthew Peca,Matthew Peca,CAN,1993-04-27,70,181,L,C,53,19
8479547,Matthew Phillips,Matthew Phillips,CAN,1998-04-06,68,160,R,R,54,21
8483505,Matthew Poitras,Matthew Poitras,CAN,2004-03-10,72,189,R,C,51,6
8481525,Matthew Robertson,Matthew Robertson,CAN,2001-03-09,76,210,L,D,29,3
8485366,Matthew Schaefer,Matthew Schaefer,CAN,2007-09-05,74,186,L,D,48,2
8479314,Matthew Tkachuk,Matthew Tkachuk,USA,1997-12-11,74,202,L,L,19,13
8484241,Matthew Wood,Matthew Wood,CAN,2005-02-06,76,202,R,R,71,18
8475218,Mattias Ekholm,Mattias Ekholm,SWE,1990-05-24,77,225,L,D,14,22
8477406,Mattias Janmark,Mattias Janmark,SWE,1992-12-08,74,205,L,C,13,22
8481555,Mattias Norlinder,Mattias Norlinder,SWE,2000-04-12,72,191,L,D,59,8
8471668,Mattias Ritola,Mattias Ritola,SWE,1987-03-14,72,192,L,C,21,14
8480807,Mattias Samuelsson,Mattias Samuelsson,USA,2000-03-14,76,229,L,D,23,7
8474582,Mattias Tedenby,Mattias Tedenby,SWE,1990-02-21,69,175,L,R,21,1
8482665,Matty Beniers,Matty Beniers,USA,2002-11-05,74,181,L,C,10,55
8484860,Matvei Gridin,Matvei Gridin,RUS,2006-03-01,73,182,L,R,92,20
8484387,Matvei Michkov,Matvei Michkov,RUS,2004-12-09,70,172,L,R,39,4
8483472,Maveric Lamoureux,Maveric Lamoureux,CAN,2004-01-13,78,196,R,D,10,68
8482145,Mavrik Bourque,Mavrik Bourque,CAN,2002-01-08,71,187,R,C,22,25
8481719,Max Crozier,Max Crozier,CAN,2000-04-19,75,204,R,D,24,14
8477503,Max Domi,Max Domi,CAN,1995-03-02,70,208,L,C,11,10
8476384,Max Friberg,Max Friberg,SWE,1992-11-20,71,200,R,R,49,8
8481679,Max Guenette,Max Guenette,CAN,2001-04-28,73,210,R,D,NA,4
8479368,Max Jones,Max Jones,USA,1998-02-17,75,216,L,L,46,22
8476323,Max McCormick,Max McCormick,USA,1992-05-01,71,188,L,L,91,55
8474157,Max Pacioretty,Max Pacioretty,USA,1988-11-20,74,217,L,L,67,10
8475733,Max Reinhart,Max Reinhart,CAN,1992-02-04,73,195,L,C,23,9
8484136,Max Sasson,Max Sasson,USA,2000-09-05,73,181,L,C,63,23
8474607,Max Sauve,Max Sauve,CAN,1990-01-30,72,185,L,C,74,16
8485702,Max Shabanov,Max Shabanov,RUS,2000-10-07,69,167,L,R,49,2
8470171,Max Talbot,Max Talbot,CAN,1984-02-11,71,186,L,C,25,53
8480314,Max Veronneau,Max Veronneau,CAN,1995-12-12,73,193,R,R,74,28
8478051,Max Willman,Max Willman,USA,1995-02-13,72,184,L,C,46,1
8482168,Maxim Groshev,Maxim Groshev,RUS,2001-12-14,74,196,L,D,52,14
8470654,Maxim Lapierre,Maxim Lapierre,CAN,1985-03-29,74,215,R,C,40,5
8477983,Maxim Letunov,Maxim Letunov,RUS,1996-02-20,76,180,L,C,59,3
8479553,Maxim Mamin,Maxim Mamin,RUS,1995-01-13,74,206,L,C,98,13
8480031,Maxime Comtois,Maxime Comtois,CAN,1999-01-08,74,210,L,L,44,12
8469798,Maxime Fortunus,Maxime Fortunus,CAN,1983-07-28,71,202,R,D,73,25
8476509,Maxime Lagace,Maxime Lagace,CAN,1993-01-12,74,190,L,G,33,14
8479320,Maxime Lajoie,Maxime Lajoie,CAN,1997-11-05,73,191,L,D,58,55
8474139,Maxime Macenauer,Maxime Macenauer,CAN,1989-01-04,71,188,L,C,40,52
8477922,Melker Karlsson,Melker Karlsson,SWE,1990-07-18,72,180,R,C,68,28
8478020,Michael Amadio,Michael Amadio,CAN,1996-05-13,73,206,R,R,22,9
8475739,Michael Bournival,Michael Bournival,CAN,1992-05-31,71,198,L,L,15,14
8484794,Michael Brandsegg-Nygård,Michael Brandsegg-Nygård,NOR,2005-10-05,73,204,R,R,28,17
8478047,Michael Bunting,Michael Bunting,CAN,1995-09-17,72,186,L,L,58,18
8480828,Michael Callahan,Michael Callahan,USA,1999-09-23,74,195,L,D,79,6
8469500,Michael Cammalleri,Michael Cammalleri,CAN,1982-06-08,69,185,L,L,13,22
8479619,Michael Carcone,Michael Carcone,CAN,1996-05-19,69,182,L,L,53,68
8473416,Michael Caruso,Michael Caruso,CAN,1988-07-05,74,191,L,D,62,13
8475808,Michael Chaput,Michael Chaput,CAN,1992-04-09,74,199,L,C,26,5
8477936,Michael Dal Colle,Michael Dal Colle,CAN,1996-06-20,75,195,L,L,28,2
8474584,Michael Del Zotto,Michael Del Zotto,CAN,1990-06-24,72,195,L,D,4,24
8480022,Michael DiPietro,Michael DiPietro,CAN,1999-06-09,73,205,L,G,80,6
8479591,Michael Eyssimont,Michael Eyssimont,USA,1996-09-09,72,195,L,C,81,6
8473564,Michael Frolik,Michael Frolik,CZE,1988-02-17,73,186,L,R,67,8
8473546,Michael Grabner,Michael Grabner,AUT,1987-10-05,73,188,L,L,40,53
8475920,Michael Houser,Michael Houser,USA,1992-09-13,73,185,L,G,32,7
8474636,Michael Hutchinson,Michael Hutchinson,CAN,1990-03-02,75,201,R,G,45,17
8480081,Michael Kapla,Michael Kapla,USA,1994-09-19,72,200,L,D,NA,30
8477923,Michael Keranen,Michael Keranen,FIN,1990-01-04,73,170,L,L,36,9
8480891,Michael Kesselring,Michael Kesselring,USA,2000-01-13,77,215,R,D,8,7
8474497,Michael Kostka,Michael Kostka,CAN,1985-11-28,73,210,R,D,21,20
8475247,Michael Latta,Michael Latta,CAN,1991-05-25,72,207,R,C,NA,1
8468038,Michael Leighton,Michael Leighton,CAN,1981-05-19,75,186,L,G,NA,23
8477446,Michael McCarron,Michael McCarron,USA,1995-03-07,78,232,R,C,47,18
8479415,Michael McLeod,Michael McLeod,CAN,1998-02-03,74,190,R,C,20,1
8478933,Michael McNiven,Michael McNiven,CAN,1997-07-09,73,199,L,G,70,9
8476352,Michael Mersch,Michael Mersch,USA,1992-10-02,74,210,L,L,52,25
8482829,Michael Milne,Michael Milne,CAN,2002-09-21,71,185,L,L,60,14
8485402,Michael Misa,Michael Misa,CAN,2007-02-16,73,185,L,C,77,28
8476394,Michael Paliotta,Michael Paliotta,USA,1993-04-06,76,207,R,D,44,3
8479543,Michael Pezzetta,Michael Pezzetta,CAN,1998-03-13,73,222,L,L,61,10
8477290,Michael Raffl,Michael Raffl,AUT,1988-12-01,73,205,L,L,18,25
8479992,Michael Rasmussen,Michael Rasmussen,CAN,1999-04-17,78,222,L,C,27,17
8467545,Michael Ryder,Michael Ryder,CAN,1980-03-31,73,200,R,R,17,1
8471714,Michael Sauer,Michael Sauer,USA,1987-08-07,75,213,R,D,38,3
8475958,Michael Sgarbossa,Michael Sgarbossa,CAN,1992-07-25,72,179,L,C,23,15
8474628,Michael Stone,Michael Stone,CAN,1990-06-07,75,210,R,D,26,20
8477816,Michael Zalewski,Michael Zalewski,USA,1992-08-18,74,205,L,L,40,23
8462129,Michal Handzus,Michal Handzus,SVK,1977-03-11,77,215,L,C,26,16
8474661,Michal Jordan,Michal Jordan,CZE,1990-07-17,73,195,L,D,47,12
8479482,Michal Kempny,Michal Kempny,CZE,1990-09-08,73,190,L,D,36,55
8473607,Michal Neuvirth,Michal Neuvirth,CZE,1988-03-23,73,209,L,G,30,4
8474153,Michal Repik,Michal Repik,CZE,1988-12-31,70,180,R,R,NA,13
8465058,Michal Rozsival,Michal Rozsival,CZE,1978-09-03,73,210,R,D,32,16
8475907,Micheal Ferland,Micheal Ferland,CAN,1992-04-20,73,217,L,L,79,23
8474230,Micheal Haley,Micheal Haley,CAN,1986-03-30,71,213,L,L,38,9
8462147,Miikka Kiprusoff,Miikka Kiprusoff,FIN,1976-10-26,73,185,L,G,34,20
8476447,Miikka Salomaki,Miikka Salomaki,FIN,1993-03-09,71,203,L,R,10,21
8476459,Mika Zibanejad,Mika Zibanejad,SWE,1993-04-18,74,208,R,C,93,3
8474150,Mikael Backlund,Mikael Backlund,SWE,1989-03-17,72,206,L,C,11,20
8475798,Mikael Granlund,Mikael Granlund,FIN,1992-02-26,70,193,L,C,64,24
8482451,Mikael Pyyhtia,Mikael Pyyhtia,FIN,2001-12-17,72,178,L,L,82,29
8467463,Mikael Samuelsson,Mikael Samuelsson,SWE,1976-12-23,74,218,R,R,37,17
8471916,Mike Angelidis,Mike Angelidis,CAN,1985-06-27,73,214,L,L,10,14
8471663,Mike Blunden,Mike Blunden,CAN,1986-12-15,76,217,R,R,20,9
8471371,Mike Brown,Mike Brown,USA,1985-06-24,71,205,R,R,13,8
8467915,Mike Commodore,Mike Commodore,CAN,1979-11-07,76,227,R,D,23,14
8477237,Mike Condon,Mike Condon,USA,1990-04-27,74,196,L,G,1,14
8476225,Mike Connolly,Mike Connolly,CAN,1989-07-03,69,180,L,L,18,21
8471941,Mike Duco,Mike Duco,CAN,1987-07-08,70,200,L,R,79,23
8467370,Mike Fisher,Mike Fisher,CAN,1980-06-05,73,216,R,C,12,18
8471242,Mike Green,Mike Green,CAN,1985-10-12,73,210,R,D,27,22
8476765,Mike Halmo,Mike Halmo,CAN,1991-05-15,70,188,L,L,49,14
8482635,Mike Hardman,Mike Hardman,USA,1999-02-05,74,205,L,L,39,1
8474884,Mike Hoffman,Mike Hoffman,CAN,1989-11-24,72,190,L,C,68,28
8458590,Mike Knuble,Mike Knuble,USA,1972-07-04,75,229,R,R,9,4
8469460,Mike Komisarek,Mike Komisarek,USA,1982-01-19,76,235,R,D,5,12
8475436,Mike Liambas,Mike Liambas,CAN,1989-02-16,70,195,L,L,27,30
8471314,Mike Lundin,Mike Lundin,USA,1984-09-24,74,190,L,D,10,9
8476875,Mike Matheson,Mike Matheson,CAN,1994-02-27,74,196,L,D,8,8
8470093,Mike McKenna,Mike McKenna,USA,1983-04-11,74,183,R,G,56,4
8466309,Mike Mottau,Mike Mottau,USA,1978-03-19,72,195,L,D,22,13
8474729,Mike Murphy,Mike Murphy,CAN,1989-01-15,71,172,L,G,70,12
8476422,Mike Reilly,Mike Reilly,USA,1993-07-13,74,191,L,D,6,12
8467371,Mike Ribeiro,Mike Ribeiro,CAN,1980-02-10,72,179,L,C,63,18
8470617,Mike Richards,Mike Richards,CAN,1985-02-11,71,196,L,C,10,15
8467336,Mike Rupp,Mike Rupp,USA,1980-01-13,77,235,L,L,27,30
8471390,Mike Santorelli,Mike Santorelli,CAN,1985-12-14,72,189,R,C,25,24
8476209,Mike Sislo,Mike Sislo,USA,1988-01-20,71,190,R,R,36,2
8469608,Mike Smith,Mike Smith,CAN,1982-03-22,77,220,L,G,41,22
8480087,Mike Vecchione,Mike Vecchione,USA,1993-02-25,70,193,R,R,36,15
8468478,Mike Weaver,Mike Weaver,CAN,1978-05-02,70,186,R,D,43,8
8473426,Mike Weber,Mike Weber,USA,1987-12-16,74,217,L,D,NA,30
8479998,Mikey Anderson,Mikey Anderson,USA,1999-05-25,72,195,L,D,44,26
8471362,Mikhail Grabovski,Mikhail Grabovski,BLR,1984-01-31,71,186,L,C,84,54
8476888,Mikhail Grigorenko,Mikhail Grigorenko,RUS,1994-05-16,75,206,L,C,25,29
8479573,Mikhail Maltsev,Mikhail Maltsev,RUS,1998-03-12,75,198,L,L,NA,26
8479410,Mikhail Sergachev,Mikhail Sergachev,RUS,1998-06-25,75,212,L,D,98,68
8478844,Mikhail Vorobyev,Mikhail Vorobyev,RUS,1997-01-05,74,194,L,C,24,54
8474571,Mikkel Boedker,Mikkel Boedker,DNK,1989-12-16,71,207,L,L,89,9
8469459,Mikko Koivu,Mikko Koivu,FIN,1983-03-12,75,213,L,C,9,29
8475156,Mikko Koskinen,Mikko Koskinen,FIN,1988-07-18,79,202,L,G,19,22
8482247,Mikko Lehtonen,Mikko Lehtonen,FIN,1994-01-16,72,187,L,D,43,29
8478420,Mikko Rantanen,Mikko Rantanen,FIN,1996-10-29,76,228,L,R,96,25
8484933,Mikulas Hovorka,Mikulas Hovorka,CZE,2001-07-01,78,229,R,D,96,13
8460577,Milan Hejduk,Milan Hejduk,CZE,1976-02-14,72,190,R,R,23,21
8469684,Milan Jurcina,Milan Jurcina,SVK,1983-06-07,76,253,R,D,27,2
8474128,Milan Kytnar,Milan Kytnar,SVK,1989-05-19,72,190,L,C,64,22
8473473,Milan Lucic,Milan Lucic,CAN,1988-06-07,75,236,L,L,17,6
8470599,Milan Michalek,Milan Michalek,CZE,1984-12-07,74,225,L,L,18,10
8477425,Miles Wood,Miles Wood,USA,1995-09-13,74,209,L,L,11,29
8483597,Milos Kelemen,Milos Kelemen,SVK,1999-07-06,74,210,L,L,21,59
8477509,Mirco Mueller,Mirco Mueller,CHE,1995-03-21,75,210,L,D,25,1
8480036,Miro Heiskanen,Miro Heiskanen,FIN,1999-07-18,74,197,L,D,4,25
8475296,Mitch Callahan,Mitch Callahan,USA,1991-08-17,72,205,R,R,15,22
8478483,Mitch Marner,Mitch Marner,CAN,1997-05-05,72,180,R,R,93,54
8480761,Mitch Reinke,Mitch Reinke,USA,1996-02-04,71,181,R,D,42,55
8482070,Mitchell Chaffee,Mitchell Chaffee,USA,1998-01-26,73,197,R,R,41,14
8478477,Mitchell Stephens,Mitchell Stephens,CAN,1997-02-05,72,203,R,C,67,55
8480289,Morgan Barron,Morgan Barron,CAN,1998-12-02,76,220,L,C,36,52
8475782,Morgan Ellis,Morgan Ellis,CAN,1992-04-30,73,211,R,D,78,19
8480028,Morgan Frost,Morgan Frost,CAN,1999-05-14,72,193,L,C,16,20
8479987,Morgan Geekie,Morgan Geekie,CAN,1998-07-20,75,212,R,C,39,6
8477449,Morgan Klimchuk,Morgan Klimchuk,CAN,1995-03-02,72,185,L,L,52,9
8476853,Morgan Rielly,Morgan Rielly,CAN,1994-03-09,73,219,L,D,44,10
8481542,Moritz Seider,Moritz Seider,DEU,2001-04-06,74,210,R,D,53,17
8476855,Nail Yakupov,Nail Yakupov,RUS,1993-10-06,71,195,L,R,64,21
8484160,Nate Danielson,Nate Danielson,CAN,2004-09-27,74,195,R,C,29,17
8470317,Nate Guenin,Nate Guenin,USA,1982-12-10,75,207,R,D,34,24
8475613,Nate Prosser,Nate Prosser,USA,1986-05-07,74,201,R,D,39,4
8477220,Nate Schmidt,Nate Schmidt,USA,1991-07-16,72,197,L,D,88,68
8480979,Nate Smith,Nate Smith,USA,1998-10-19,72,177,R,C,83,23
8470775,Nate Thompson,Nate Thompson,USA,1984-10-05,73,205,L,C,44,4
8479414,Nathan Bastian,Nathan Bastian,CAN,1997-12-06,76,217,R,R,11,25
8476470,Nathan Beaulieu,Nathan Beaulieu,CAN,1992-12-05,74,200,L,D,28,24
8479594,Nathan Clurman,Nathan Clurman,USA,1998-05-08,74,193,R,D,44,8
8471804,Nathan Gerbe,Nathan Gerbe,USA,1987-07-24,64,176,L,C,24,29
8470596,Nathan Horton,Nathan Horton,CAN,1985-05-29,74,229,R,R,8,10
8474855,Nathan Lawson,Nathan Lawson,CAN,1983-09-29,74,198,L,G,29,9
8476319,Nathan Lieuwen,Nathan Lieuwen,CAN,1991-08-08,77,189,L,G,50,7
8481594,Nathan Légaré,Nathan Légaré,CAN,2001-01-11,72,200,R,R,37,1
8477492,Nathan MacKinnon,Nathan MacKinnon,CAN,1995-09-01,72,200,R,C,29,21
8477573,Nathan Walker,Nathan Walker,AUS,1994-02-07,69,191,L,L,26,19
8475172,Nazem Kadri,Nazem Kadri,CAN,1990-10-06,72,185,L,C,91,20
8480145,Neal Pionk,Neal Pionk,USA,1995-07-29,72,190,R,D,4,52
8478031,Nelson Nogier,Nelson Nogier,CAN,1996-05-27,74,191,R,D,62,26
8475343,Nic Dowd,Nic Dowd,USA,1990-05-27,74,195,R,C,26,15
8477464,Nic Petan,Nic Petan,CAN,1995-03-22,69,175,L,C,19,3
8481720,Nicholas Abruzzese,Nicholas Abruzzese,USA,1999-06-04,70,178,L,C,6,14
8481582,Nicholas Robertson,Nicholas Robertson,USA,2001-09-11,69,180,L,L,89,10
8476406,Nicholas Shore,Nicholas Shore,USA,1992-09-26,73,198,R,C,21,52
8477491,Nick Baptiste,Nick Baptiste,CAN,1995-08-04,73,203,R,R,13,10
8475760,Nick Bjugstad,Nick Bjugstad,USA,1992-07-17,78,210,R,C,72,1
8483565,Nick Blankenburg,Nick Blankenburg,USA,1998-05-12,69,177,R,D,37,18
8474009,Nick Bonino,Nick Bonino,USA,1988-04-20,73,198,L,C,12,3
8479381,Nick Caamano,Nick Caamano,CAN,1998-09-07,75,202,L,R,17,25
8482824,Nick Cicek,Nick Cicek,CAN,2000-05-29,75,201,L,D,41,20
8476393,Nick Cousins,Nick Cousins,CAN,1993-07-20,71,191,L,C,21,9
8480084,Nick DeSimone,Nick DeSimone,USA,1994-11-21,74,194,R,D,57,68
8471832,Nick Drazenovic,Nick Drazenovic,CAN,1987-01-14,72,192,L,C,40,5
8473422,Nick Foligno,Nick Foligno,USA,1987-10-31,72,210,L,L,17,16
8474207,Nick Holden,Nick Holden,CAN,1987-05-15,76,210,L,D,5,9
8475324,Nick Jensen,Nick Jensen,USA,1990-09-21,72,202,R,D,3,9
8471280,Nick Johnson,Nick Johnson,CAN,1985-12-24,74,200,R,R,32,6
8479250,Nick Lappin,Nick Lappin,USA,1992-11-01,73,175,R,R,25,19
8484185,Nick Lardis,Nick Lardis,CAN,2005-07-08,71,165,L,L,76,16
8475181,Nick Leddy,Nick Leddy,USA,1991-03-20,72,205,L,D,4,28
8478447,Nick Merkley,Nick Merkley,CAN,1997-05-23,70,195,R,R,NA,3
8473999,Nick Palmieri,Nick Palmieri,USA,1989-07-12,75,220,R,R,32,3
8477426,Nick Paul,Nick Paul,CAN,1995-03-20,76,234,L,L,20,14
8480246,Nick Perbix,Nick Perbix,USA,1998-06-15,76,206,R,D,48,18
8474032,Nick Petrecki,Nick Petrecki,USA,1989-07-11,75,230,L,D,54,28
8477941,Nick Ritchie,Nick Ritchie,CAN,1995-12-05,75,236,L,L,27,20
8477951,Nick Schmaltz,Nick Schmaltz,USA,1996-02-23,72,184,R,C,8,68
8468513,Nick Schultz,Nick Schultz,CAN,1982-08-25,73,203,L,D,55,4
8476372,Nick Seeler,Nick Seeler,USA,1993-06-03,75,197,L,D,24,4
8477466,Nick Sorensen,Nick Sorensen,DNK,1994-10-23,73,182,R,R,59,24
8474096,Nick Spaling,Nick Spaling,CAN,1988-09-19,73,198,L,C,16,28
8480018,Nick Suzuki,Nick Suzuki,CAN,1999-08-10,71,207,R,C,14,8
8480275,Nick Swaney,Nick Swaney,USA,1997-09-09,70,178,R,R,72,30
8473563,Nicklas Backstrom,Nicklas Backstrom,SWE,1987-11-23,73,202,L,C,19,15
8471269,Nicklas Grossmann,Nicklas Grossmann,SWE,1985-01-22,76,230,L,D,8,20
8476482,Nicklas Jensen,Nicklas Jensen,DNK,1993-03-06,75,216,L,R,39,3
